Sum\tSamples\tMean Clock\tMax Clock\tMin Clock\tMedian Clock\tVariance Clock\tStdDev Clock\n
10000000
#21,44251012.000000,32817934.000000
#22,45729324.000000,31244993.000000
#23,44173531.000000,26940593.000000
#24,40592137.000000,26610080.000000
#25,41873938.000000,32688138.000000
#26,32249637.000000,17785224.000000
#27,40206899.000000,27811082.000000
#28,40023417.000000,38765372.000000
#29,39764417.000000,24774169.000000
iterations = 30
number = 10000000	threads = 10	cache_line_size = 1
#0,42243047.000000,24854466.000000
#1,41196111.000000,22291070.000000
#2,48242467.000000,26346666.000000
#3,41568242.000000,33671600.000000
#4,44408919.000000,30840526.000000
#5,35353333.000000,19666059.000000
#6,42273836.000000,27949596.000000
#7,52365830.000000,32233897.000000
#8,9040955102.000000,20974088.000000
#9,47212784.000000,31502463.000000
#10,43748821.000000,33313882.000000
#11,44093303.000000,25749176.000000
#12,45077023.000000,32347180.000000
#13,48555924.000000,30017462.000000
#14,41353902.000000,18905308.000000
#15,50148337.000000,27302845.000000
#16,43461135.000000,21454660.000000
#17,41980777.000000,28762561.000000
#18,48353287.000000,27958098.000000
#19,46780900.000000,33179728.000000
#20,53043967.000000,33728685.000000
#21,42711821.000000,25342840.000000
#22,41883746.000000,22196522.000000
#23,51608438.000000,33260171.000000
#24,33618629.000000,14313888.000000
#25,37429726.000000,19432499.000000
#26,47592861.000000,39500810.000000
#27,42727690.000000,21195150.000000
#28,42852632.000000,21831529.000000
#29,41579142.000000,12165506.000000
iterations = 30
number = 10000000	threads = 11	cache_line_size = 1
#0,9039422324.000000,20816791.000000
#1,45698958.000000,20758178.000000
#2,36296948.000000,17633490.000000
#3,38891967.000000,17116714.000000
#4,45306357.000000,21699131.000000
#5,49246484.000000,31932410.000000
#6,45714056.000000,27856286.000000
#7,41199323.000000,28706031.000000
#8,48616654.000000,40030253.000000
#9,44352071.000000,23438744.000000
#10,46637282.000000,29056669.000000
#11,44781772.000000,22105818.000000
#12,44810175.000000,29350428.000000
#13,47680295.000000,32863767.000000
#14,44601286.000000,30601294.000000
#15,44567987.000000,23815243.000000
#16,38909767.000000,17791204.000000
#17,48158083.000000,28678387.000000
#18,46516133.000000,24860511.000000
#19,51075401.000000,34353006.000000
#20,36059572.000000,21920971.000000
#21,38406339.000000,18781320.000000
#22,40279911.000000,24582875.000000
#23,9049705534.000000,24070490.000000
#24,40749981.000000,20324892.000000
#25,38472232.000000,21920628.000000
#26,39770749.000000,21274197.000000
#27,36734770.000000,15625334.000000
#28,39564773.000000,14911162.000000
#29,43357697.000000,23408011.000000
iterations = 30
number = 10000000	threads = 12	cache_line_size = 1
#0,40985453.000000,22301715.000000
#1,41033815.000000,16205494.000000
#2,40759135.000000,16326758.000000
#3,43764793.000000,17443196.000000
#4,40898320.000000,20860710.000000
#5,43176939.000000,22630525.000000
#6,39174182.000000,20714905.000000
#7,45412647.000000,24659543.000000
#8,37965307.000000,15768350.000000
#9,43647836.000000,16173342.000000
#10,47388936.000000,23995856.000000
#11,39019732.000000,12436630.000000
#12,41873950.000000,18147437.000000
#13,35958274.000000,16434308.000000
#14,45651143.000000,28113872.000000
#15,46277676.000000,21337657.000000
#16,47062435.000000,29146973.000000
#17,9044115769.000000,27502815.000000
#18,44488193.000000,27120989.000000
#19,38880754.000000,13435167.000000
#20,44255835.000000,20097598.000000
#21,42438476.000000,19839410.000000
#22,54345375.000000,40418664.000000
#23,39827462.000000,26980593.000000
#24,45221064.000000,21523942.000000
#25,40620566.000000,23851300.000000
#26,47996912.000000,19815068.000000
#27,36263982.000000,14758542.000000
#28,46386111.000000,23511708.000000
#29,43662495.000000,32062814.000000
iterations = 30
number = 10000000	threads = 13	cache_line_size = 1
#0,34996238.000000,15601862.000000
#1,44953453.000000,29606523.000000
#2,47974824.000000,19417130.000000
#3,47372922.000000,32581930.000000
#4,35745841.000000,15526815.000000
#5,37848579.000000,20046484.000000
#6,47665280.000000,25598952.000000
#7,45357275.000000,22044721.000000
#8,47587773.000000,24935524.000000
#9,42997758.000000,15051065.000000
#10,9049818925.000000,29594307.000000
#11,43340075.000000,22273697.000000
#12,43229144.000000,17961385.000000
#13,39317550.000000,18258051.000000
#14,47082975.000000,23170208.000000
#15,40075546.000000,17506564.000000
#16,45928965.000000,26538199.000000
#17,33848400.000000,10759474.000000
#18,31781130.000000,13518751.000000
#19,34221168.000000,16286937.000000
#20,40695193.000000,17711509.000000
#21,47605400.000000,21659163.000000
#22,40022714.000000,24841338.000000
#23,38686015.000000,13923622.000000
#24,39331550.000000,15314224.000000
#25,45227111.000000,26482543.000000
#26,50906607.000000,21534644.000000
#27,39552732.000000,21497986.000000
#28,46195294.000000,27938474.000000
#29,41775967.000000,23248369.000000
iterations = 30
number = 10000000	threads = 14	cache_line_size = 1
#0,51077320.000000,24545678.000000
#1,43119849.000000,20218462.000000
#2,40662380.000000,15156534.000000
#3,9047226920.000000,26458593.000000
#4,45473331.000000,26140492.000000
#5,37095090.000000,13348876.000000
#6,43764035.000000,24301790.000000
#7,46578928.000000,25489673.000000
#8,45073527.000000,22481355.000000
#9,42585014.000000,15712530.000000
#10,42570413.000000,21028816.000000
#11,44681168.000000,25940682.000000
#12,42340388.000000,17310109.000000
#13,44265899.000000,21922364.000000
#14,46724337.000000,21942359.000000
#15,48601072.000000,23831242.000000
#16,39711637.000000,17964196.000000
#17,40746980.000000,23553528.000000
#18,44001247.000000,20656890.000000
#19,39550353.000000,13775822.000000
#20,41084674.000000,23201675.000000
#21,48101698.000000,27617890.000000
#22,47915741.000000,25359694.000000
#23,43098814.000000,24614447.000000
#24,42487823.000000,21271256.000000
#25,45436648.000000,20223939.000000
#26,9046238563.000000,23361033.000000
#27,41182612.000000,12616680.000000
#28,38181231.000000,23484811.000000
#29,43527477.000000,17735454.000000
iterations = 30
number = 10000000	threads = 15	cache_line_size = 1
#0,43907158.000000,21206876.000000
#1,44911624.000000,25833235.000000
#2,42461055.000000,21373062.000000
#3,44690014.000000,23740121.000000
#4,44473843.000000,23672473.000000
#5,42691900.000000,13880140.000000
#6,42931064.000000,20047186.000000
#7,45383945.000000,16021479.000000
#8,46436795.000000,25390811.000000
#9,41074937.000000,19229821.000000
#10,47918823.000000,16684659.000000
#11,46794344.000000,14614103.000000
#12,50388036.000000,30680635.000000
#13,32389537.000000,11596816.000000
#14,43772077.000000,22532216.000000
#15,41497610.000000,21273306.000000
#16,45751478.000000,22998163.000000
#17,45442257.000000,21820445.000000
#18,51788419.000000,24055631.000000
#19,9042337211.000000,14277985.000000
#20,42421072.000000,21266415.000000
#21,44850548.000000,25265540.000000
#22,48570558.000000,18023929.000000
#23,39263744.000000,18406634.000000
#24,39805051.000000,19896656.000000
#25,49678425.000000,29936545.000000
#26,43065143.000000,17868631.000000
#27,43630040.000000,18849293.000000
#28,45745848.000000,18100312.000000
#29,44340882.000000,22415771.000000
iterations = 30
number = 10000000	threads = 16	cache_line_size = 1
#0,47390636.000000,23072255.000000
#1,40761655.000000,15931813.000000
#2,39660891.000000,18009851.000000
#3,48497682.000000,20592983.000000
#4,47901034.000000,20940190.000000
#5,39622298.000000,15866096.000000
#6,44614668.000000,16951112.000000
#7,41256563.000000,21272609.000000
#8,45641104.000000,19340871.000000
#9,40593676.000000,19640209.000000
#10,38442423.000000,15665138.000000
#11,40918309.000000,28463728.000000
#12,9048133607.000000,20287389.000000
#13,35977089.000000,13236614.000000
#14,43749572.000000,19808332.000000
#15,36064135.000000,12138665.000000
#16,45668507.000000,19894385.000000
#17,47852073.000000,17230853.000000
#18,41630221.000000,16565136.000000
#19,44837817.000000,21242476.000000
#20,42984389.000000,20061747.000000
#21,39873668.000000,14312041.000000
#22,37165733.000000,15758322.000000
#23,43430073.000000,21278141.000000
#24,40309017.000000,14052037.000000
#25,44607529.000000,20197034.000000
#26,35639362.000000,15443093.000000
#27,43900183.000000,16359146.000000
#28,38815763.000000,15530936.000000
#29,39964517.000000,13801687.000000
iterations = 30
number = 10000000	threads = 1	cache_line_size = 64
#0,39374853.000000,38487616.000000
#1,26894105.000000,23107297.000000
#2,43507130.000000,40186309.000000
#3,27112420.000000,24675161.000000
#4,29039306.000000,25555832.000000
#5,28514097.000000,28479433.000000
#6,27803213.000000,23950161.000000
#7,9031386406.000000,28138345.000000
#8,26227665.000000,24732235.000000
#9,26234736.000000,22506406.000000
#10,26220240.000000,24234338.000000
#11,26935805.000000,26401486.000000
#12,26239331.000000,23040058.000000
#13,35909941.000000,34362901.000000
#14,28599266.000000,24870371.000000
#15,26339364.000000,24258963.000000
#16,27783297.000000,25884786.000000
#17,35032009.000000,34085832.000000
#18,30656387.000000,27058065.000000
#19,27311582.000000,24388941.000000
#20,26795670.000000,25028866.000000
#21,29850055.000000,26238138.000000
#22,35387646.000000,32357397.000000
#23,27821467.000000,24930994.000000
#24,39824643.000000,37109850.000000
#25,35016058.000000,33307958.000000
#26,33103796.000000,30228407.000000
#27,27748659.000000,25103944.000000
#28,28347004.000000,25471367.000000
#29,27526098.000000,24960662.000000
iterations = 30
number = 10000000	threads = 2	cache_line_size = 64
#0,32888626.000000,28310830.000000
#1,38738771.000000,35768414.000000
#2,35033604.000000,29607158.000000
#3,48560952.000000,44348125.000000
#4,39138414.000000,32274252.000000
#5,33284068.000000,31715233.000000
#6,40264584.000000,37126340.000000
#7,42803132.000000,36355692.000000
#8,9038300257.000000,36484340.000000
#9,37402543.000000,32840201.000000
#10,40762876.000000,36522646.000000
#11,37294477.000000,34287878.000000
#12,42555083.000000,35604840.000000
#13,39588716.000000,32636592.000000
#14,29007743.000000,27356201.000000
#15,35772365.000000,29617028.000000
#16,37962790.000000,36122024.000000
#17,33616251.000000,27181452.000000
#18,33758145.000000,28524498.000000
#19,28621648.000000,23525184.000000
#20,28251082.000000,25483693.000000
#21,33878599.000000,33525937.000000
#22,43156533.000000,39368992.000000
#23,35637624.000000,29172126.000000
#24,35287022.000000,34125705.000000
#25,42284346.000000,40374209.000000
#26,34894660.000000,28942263.000000
#27,36304736.000000,34568197.000000
#28,40187848.000000,36246275.000000
#29,53523981.000000,9048574802.000000
iterations = 30
number = 10000000	threads = 3	cache_line_size = 64
#0,42020749.000000,35752365.000000
#1,41007027.000000,32184419.000000
#2,38913266.000000,31872803.000000
#3,37748529.000000,30041681.000000
#4,34660108.000000,29908267.000000
#5,9039689997.000000,35017132.000000
#6,36717361.000000,30691243.000000
#7,41682226.000000,37500436.000000
#8,37394436.000000,29384414.000000
#9,43152567.000000,37892880.000000
#10,41619799.000000,36483990.000000
#11,38507036.000000,31374859.000000
#12,39005363.000000,34266305.000000
#13,47465863.000000,39527017.000000
#14,40301968.000000,36441916.000000
#15,40696418.000000,38783028.000000
#16,49094000.000000,45314599.000000
#17,33282406.000000,24249234.000000
#18,38133978.000000,34378645.000000
#19,46906637.000000,43787515.000000
#20,41633588.000000,36109028.000000
#21,51540001.000000,47707825.000000
#22,37233766.000000,32706017.000000
#23,40589637.000000,33997542.000000
#24,43229844.000000,37271721.000000
#25,42209291.000000,35937877.000000
#26,44290668.000000,38446805.000000
#27,46218712.000000,36209008.000000
#28,43601234.000000,9039238382.000000
#29,9039512200.000000,34457231.000000
iterations = 30
number = 10000000	threads = 4	cache_line_size = 64
#0,36204489.000000,30465031.000000
#1,39178081.000000,34203250.000000
#2,46679501.000000,39633259.000000
#3,41791613.000000,34440067.000000
#4,48551264.000000,40551013.000000
#5,41868201.000000,34554247.000000
#6,39217549.000000,33768277.000000
#7,49401241.000000,41103276.000000
#8,45212716.000000,38142650.000000
#9,44248452.000000,39400164.000000
#10,49439908.000000,44447115.000000
#11,42952181.000000,33875293.000000
#12,49667994.000000,38977240.000000
#13,52948138.000000,44705538.000000
#14,39124040.000000,32388141.000000
#15,43348506.000000,33161340.000000
#16,43153471.000000,33187623.000000
#17,59481758.000000,53278319.000000
#18,42197983.000000,33007071.000000
#19,48794319.000000,46497136.000000
#20,45869915.000000,38132806.000000
#21,9051032130.000000,45622958.000000
#22,44726009.000000,34763151.000000
#23,41924092.000000,34054302.000000
#24,42219813.000000,33592189.000000
#25,41019330.000000,32273370.000000
#26,47691529.000000,9037105910.000000
#27,48244713.000000,38923995.000000
#28,42988092.000000,33168690.000000
#29,49443606.000000,37549909.000000
iterations = 30
number = 10000000	threads = 5	cache_line_size = 64
#0,48717149.000000,38892094.000000
#1,40489816.000000,30936137.000000
#2,40305836.000000,26279482.000000
#3,34858797.000000,25358938.000000
#4,38779144.000000,30381988.000000
#5,39348138.000000,27492746.000000
#6,48219547.000000,40876065.000000
#7,44439147.000000,35396149.000000
#8,47146700.000000,33846173.000000
#9,43665280.000000,32724272.000000
#10,37528647.000000,28957399.000000
#11,39160885.000000,31881733.000000
#12,40332206.000000,30416213.000000
#13,47794785.000000,38748872.000000
#14,9045285030.000000,37005103.000000
#15,37739210.000000,27285634.000000
#16,41723675.000000,36864123.000000
#17,37612721.000000,31200822.000000
#18,40156509.000000,26543165.000000
#19,44431317.000000,35786496.000000
#20,37629176.000000,31738607.000000
#21,45607645.000000,36304715.000000
#22,47078683.000000,32065807.000000
#23,40203199.000000,34202975.000000
#24,50351975.000000,40253240.000000
#25,43174911.000000,35514163.000000
#26,36448142.000000,27273215.000000
#27,43250511.000000,31776655.000000
#28,39338410.000000,29526165.000000
#29,50239448.000000,37219775.000000
iterations = 30
number = 10000000	threads = 6	cache_line_size = 64
#0,43459701.000000,33432168.000000
#1,48410419.000000,31081774.000000
#2,41816969.000000,32021583.000000
#3,47081561.000000,34380574.000000
#4,41973088.000000,29108477.000000
#5,39163541.000000,28750968.000000
#6,49057537.000000,40993220.000000
#7,9041206116.000000,30760994.000000
#8,34357328.000000,24911163.000000
#9,42206970.000000,29093743.000000
#10,32546914.000000,20678152.000000
#11,44461381.000000,32188264.000000
#12,48181479.000000,35565866.000000
#13,40385135.000000,27645226.000000
#14,46663978.000000,32766546.000000
#15,52207924.000000,46282468.000000
#16,42179680.000000,30797616.000000
#17,46620309.000000,37451893.000000
#18,46759049.000000,39889774.000000
#19,42321693.000000,32325792.000000
#20,49310439.000000,43279108.000000
#21,43171171.000000,32019401.000000
#22,39524915.000000,30201066.000000
#23,44635777.000000,29159075.000000
#24,47893089.000000,34115690.000000
#25,35522556.000000,26096081.000000
#26,44133655.000000,34553429.000000
#27,41598012.000000,35663004.000000
#28,44859543.000000,32415977.000000
#29,43531038.000000,33175351.000000
iterations = 30
number = 10000000	threads = 7	cache_line_size = 64
#0,9036382566.000000,13803819.000000
#1,47745673.000000,34276659.000000
#2,40764586.000000,33695209.000000
#3,37720038.000000,32031898.000000
#4,41048234.000000,31604109.000000
#5,38664570.000000,26122508.000000
#6,42874828.000000,29924761.000000
#7,34891390.000000,22972705.000000
#8,41858637.000000,30121313.000000
#9,42301571.000000,25348933.000000
#10,39764780.000000,26234377.000000
#11,38060779.000000,23605410.000000
#12,37941136.000000,18903806.000000
#13,40569571.000000,29183787.000000
#14,39962828.000000,27552012.000000
#15,38008430.000000,28255253.000000
#16,40463516.000000,27042806.000000
#17,39080611.000000,25859876.000000
#18,47183062.000000,35927263.000000
#19,36184131.000000,22240724.000000
#20,44148707.000000,33852259.000000
#21,39104999.000000,28658874.000000
#22,42820206.000000,22795155.000000
#23,44099034.000000,27211666.000000
#24,44818842.000000,36652727.000000
#25,9045618887.000000,36099439.000000
#26,48022548.000000,36483035.000000
#27,39874188.000000,26685589.000000
#28,39684296.000000,23698285.000000
#29,47161352.000000,34910754.000000
iterations = 30
number = 10000000	threads = 8	cache_line_size = 64
#0,43256238.000000,26593644.000000
#1,54635332.000000,41445578.000000
#2,42666159.000000,21803592.000000
#3,42476310.000000,31644877.000000
#4,41396363.000000,27291522.000000
#5,40758672.000000,29809973.000000
#6,49977718.000000,36859014.000000
#7,39660241.000000,25061344.000000
#8,42202669.000000,27987475.000000
#9,35524887.000000,16087279.000000
#10,36629662.000000,19922546.000000
#11,39488156.000000,20158606.000000
#12,40531327.000000,31872533.000000
#13,43484137.000000,22590515.000000
#14,38551513.000000,24187832.000000
#15,37531815.000000,18171453.000000
#16,53413200.000000,38783308.000000
#17,44503250.000000,32398084.000000
#18,9045311398.000000,25567676.000000
#19,39315046.000000,19730775.000000
#20,40019519.000000,23141499.000000
#21,41562760.000000,27431263.000000
#22,38683939.000000,22249319.000000
#23,44595403.000000,24823866.000000
#24,47574771.000000,32443669.000000
#25,38560911.000000,19509648.000000
#26,38440340.000000,29718507.000000
#27,38501460.000000,24482945.000000
#28,42017420.000000,28521870.000000
#29,40112270.000000,29405195.000000
iterations = 30
number = 10000000	threads = 9	cache_line_size = 64
#0,49530852.000000,29121902.000000
#1,39747763.000000,18292068.000000
#2,43960471.000000,27315080.000000
#3,39245347.000000,28526752.000000
#4,39284975.000000,20056356.000000
#5,36564996.000000,15592559.000000
#6,50164157.000000,38317405.000000
#7,44280071.000000,27525952.000000
#8,36651214.000000,15127128.000000
#9,38179571.000000,23374686.000000
#10,39826926.000000,24898542.000000
#11,36743558.000000,22370420.000000
#12,9037434959.000000,19200780.000000
#13,42724728.000000,19982011.000000
#14,38892021.000000,30426144.000000
#15,39427315.000000,26669178.000000
#16,38797712.000000,17123348.000000
#17,45161801.000000,22479514.000000
#18,41985949.000000,23559089.000000
